VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalestoPurchaseRatio
4425,MARTIGNETTI COMPANIES,20407,Riondo Blu Prosecco,9.33,13.99,750.0,24,223.92,20.0,289.8,231.84,2.2,144929.24,65.88000000000002,22.732919254658395,0.8333333333333334,1.2942122186495177
90024,VINILANDIA USA,24447,TC Le Charmel Pnt Nr France,9.33,13.99,750.0,24,223.92,0.0,0.0,0.0,0.0,2802.64,-223.92,-inf,0.0,0.0
4950,LATITUDE BEVERAGE COMPANY,19818,Ninety+Cellars Lot 90 Rosso,18.61,26.99,750.0,12,223.32,1.0,26.99,26.99,0.11,1610.0,-196.32999999999998,-727.4175620600222,0.08333333333333333,0.12085796166935339
9552,M S WALKER INC,21272,Comoloco Monastrell Jumilla,6.2,8.99,750.0,36,223.20000000000002,6.0,53.94,35.96,0.66,55551.82,-169.26000000000002,-313.7931034482759,0.16666666666666666,0.24166666666666664
12546,JIM BEAM BRANDS COMPANY,657,DeKuyper Apricot Brandy,6.19,7.99,750.0,36,222.84,12.0,95.88,7.99,9.45,123880.97,-126.96000000000001,-132.41551939924906,0.3333333333333333,0.43026386645126546
653,STATE WINE & SPIRITS,41411,Bodini Malbec Mendoza,8.9,12.99,750.0,25,222.5,5.0,58.95,23.98,0.56,8014.9800000000005,-163.55,-277.43850720949956,0.2,0.26494382022471913
9552,M S WALKER INC,18851,Atalon Pauline's Cuvee Red N,13.07,28.99,750.0,17,222.19,18.0,359.82,159.92,2.0100000000000002,55551.82,137.63,38.24968039575343,1.0588235294117647,1.6194248165984066
4425,MARTIGNETTI COMPANIES,20702,Sanford La Riconda Pnt Nr,24.67,58.99,750.0,9,222.03,0.0,0.0,0.0,0.0,144929.24,-222.03,-inf,0.0,0.0
2000,SOUTHERN WINE & SPIRITS NE,24970,Hayes Ranch Red Blend,6.16,8.99,750.0,36,221.76,4.0,35.96,8.99,0.45,19016.59,-185.79999999999998,-516.6852057842046,0.1111111111111111,0.16215728715728717
7153,PINE STATE TRADING CO,14190,Ch Haut Branda Brdx Rouge,6.16,8.99,750.0,36,221.76,0.0,0.0,0.0,0.0,15884.82,-221.76,-inf,0.0,0.0
9552,M S WALKER INC,15082,Project Paso Cab Svgn,6.16,8.99,750.0,36,221.76,6.0,71.94,11.99,0.68,55551.82,-149.82,-208.25688073394497,0.16666666666666666,0.3244047619047619
9815,WINE GROUP INC,6434,Almaden Wh Znfdl Cal,6.16,8.99,1500.0,36,221.76,1.0,8.99,8.99,0.22,27100.41,-212.76999999999998,-2366.7408231368186,0.027777777777777776,0.04053932178932179
10754,PERFECTA WINES,14474,Brownstone Moscato,6.16,8.99,750.0,36,221.76,0.0,0.0,0.0,0.0,28720.52,-221.76,-inf,0.0,0.0
1590,DIAGEO CHATEAU ESTATE WINES,19760,Rose'N'Blum Red Moscato,7.38,10.99,750.0,30,221.4,7.0,20.93,5.98,0.79,7259.75,-200.47,-957.8117534639274,0.23333333333333334,0.09453477868112015
2000,SOUTHERN WINE & SPIRITS NE,19236,Tasca D'Almerita Lamuri Nero,11.64,18.99,750.0,19,221.16000000000003,1.0,11.99,11.99,0.11,19016.59,-209.17000000000002,-1744.5371142618849,0.05263157894736842,0.054214143606438774
4692,KOBRAND CORPORATION,23175,Taittinger Rose Cuve Presti,36.84,55.99,750.0,6,221.04,0.0,0.0,0.0,0.0,9139.38,-221.04,-inf,0.0,0.0
2000,SOUTHERN WINE & SPIRITS NE,16046,Entwine Chard,9.2,13.99,750.0,24,220.8,0.0,0.0,0.0,0.0,19016.59,-220.8,-inf,0.0,0.0
9819,TREASURY WINE ESTATES,21475,Ch St Jean Cinq Cep Cab Svgn,55.17,79.99,750.0,4,220.68,2.0,159.98,159.98,0.22,14836.57,-60.70000000000002,-37.942242780347556,0.5,0.7249410911727387
653,STATE WINE & SPIRITS,2004,The Scarlet Ibis,22.05,29.99,750.0,10,220.5,0.0,0.0,0.0,0.0,8014.9800000000005,-220.5,-inf,0.0,0.0
653,STATE WINE & SPIRITS,2809,Full Throttle Blackberry,14.7,19.99,750.0,15,220.5,6.0,119.94,119.94,4.74,8014.9800000000005,-100.56,-83.84192096048024,0.4,0.5439455782312925
7153,PINE STATE TRADING CO,7032,Twenty 2 Coffee Vodka,18.37,24.99,375.0,12,220.44,0.0,0.0,0.0,0.0,15884.82,-220.44,-inf,0.0,0.0
3252,E & J GALLO WINERY,19377,The Naked Grape Pnt Nr,12.24,17.99,3000.0,18,220.32,0.0,0.0,0.0,0.0,61966.91,-220.32,-inf,0.0,0.0
7255,PSP WINES,20401,I Lauri Trebbiano d'Abruzzo,6.12,8.99,750.0,36,220.32,0.0,0.0,0.0,0.0,648.71,-220.32,-inf,0.0,0.0
10754,PERFECTA WINES,10706,Brownstone Merlot Cal,6.12,8.99,750.0,36,220.32,1.0,8.99,8.99,0.11,28720.52,-211.32999999999998,-2350.723025583982,0.027777777777777776,0.040804284676833696
90047,CRUSH WINES,15976,Hillinger Secco Sparkling,11.58,17.49,750.0,19,220.02,0.0,0.0,0.0,0.0,1457.73,-220.02,-inf,0.0,0.0
7245,PROXIMO SPIRITS INC.,206,Three Olives Vodka,12.94,17.99,1000.0,17,219.98000000000002,1.0,17.99,17.99,1.05,38994.78,-201.99,-1122.7904391328516,0.058823529411764705,0.08178016183289388
10754,PERFECTA WINES,21833,Frey Vyds Organic Blanc,8.78,12.99,750.0,25,219.5,2.0,25.98,25.98,0.22,28720.52,-193.52,-744.8806774441879,0.08,0.11835990888382689
2000,SOUTHERN WINE & SPIRITS NE,16321,Atlas Peak Cab Svgn,16.88,25.99,750.0,13,219.44,1.0,34.99,34.99,0.11,19016.59,-184.45,-527.1506144612746,0.07692307692307693,0.15945133065986147
1650,Circa Wines,20124,Bagordi Cosecha Rioja,9.14,13.99,750.0,24,219.36,0.0,0.0,0.0,0.0,211.97,-219.36,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,27758,J Lohr S Ridge Ps Rbls Syrah,9.14,13.99,750.0,24,219.36,3.0,41.97,13.99,0.34,144929.24,-177.39000000000001,-422.6590421729807,0.125,0.19132932166301966
8320,SHAW ROSS INT L IMP LTD,17265,Proximo Red Rioja,4.57,6.99,750.0,48,219.36,8.0,55.92,13.98,0.9,3151.92,-163.44,-292.27467811158795,0.16666666666666666,0.2549234135667396
9165,ULTRA BEVERAGE COMPANY LLP,22223,Auspicion Cabernet Sauvignon,9.14,13.99,750.0,24,219.36,1.0,13.99,13.99,0.11,68054.7,-205.37,-1467.9771265189422,0.041666666666666664,0.0637764405543399
3252,E & J GALLO WINERY,14419,Livingston Cellars Pinot Nr,5.22,7.99,1500.0,42,219.24,3.0,23.97,15.98,0.67,61966.91,-195.27,-814.6433041301627,0.07142857142857142,0.10933223864258346
3252,E & J GALLO WINERY,34472,Carlo Rossi Chianti Cal,4.76,6.99,1500.0,46,218.95999999999998,2.0,13.98,13.98,0.44,61966.91,-204.98,-1466.2374821173103,0.043478260869565216,0.06384727804165145
8673,STE MICHELLE WINE ESTATES,43393,Red Diamond Shiraz Wash,5.91,11.99,750.0,37,218.67000000000002,4.0,47.96,11.99,0.45,15919.7,-170.71,-355.9424520433695,0.10810810810810811,0.21932592490968125
3960,DIAGEO NORTH AMERICA INC,914,Smirnoff Orange Vodka,11.5,14.49,1000.0,19,218.5,3.0,43.47,43.47,3.1500000000000004,257032.07,-175.03,-402.6455026455027,0.15789473684210525,0.19894736842105262
4425,MARTIGNETTI COMPANIES,22646,Guillaume Vrignaud Chablis,16.77,25.99,750.0,13,218.01000000000002,13.0,337.87,51.98,1.4600000000000002,144929.24,119.85999999999999,35.475182762600994,1.0,1.5497912939773404
90047,CRUSH WINES,22831,Grady Family Vyds Znfdl,9.08,14.99,750.0,24,217.92,12.0,167.88,13.99,1.35,1457.73,-50.03999999999999,-29.807005003573977,0.5,0.7703744493392071
10754,PERFECTA WINES,21449,Chateau d'Issan Margaux,36.23,69.99,750.0,6,217.38,5.0,269.95,53.99,0.56,28720.52,52.56999999999999,19.473976662344878,0.8333333333333334,1.2418345753979207
9819,TREASURY WINE ESTATES,17065,Be. Bright Pnt Grigio,4.1,5.99,750.0,53,217.3,25.0,149.75,71.88,2.7800000000000002,14836.57,-67.55000000000001,-45.1085141903172,0.4716981132075472,0.6891394385641969
90010,VINEXTRA INC,22632,Buil & Gine Montsant 17X1,7.48,20.99,750.0,29,216.92000000000002,26.0,303.74,160.87,2.9,524.94,86.82,28.58365707513004,0.896551724137931,1.4002397197123362
2000,SOUTHERN WINE & SPIRITS NE,17266,The Divining Rod Chard,9.03,15.99,750.0,24,216.72,4.0,57.96,57.96,0.44,19016.59,-158.76,-273.9130434782608,0.16666666666666666,0.2674418604651163
7153,PINE STATE TRADING CO,21586,Celani Family Chard,30.91,46.99,750.0,7,216.37,4.0,187.96,140.97,0.44,15884.82,-28.409999999999997,-15.11491806767397,0.5714285714285714,0.8686971391597726
8004,SAZERAC CO INC,8930,Pueblo Viejo Blanco Tequila,12.02,15.99,1000.0,18,216.36,1.0,15.99,15.99,1.05,50293.62,-200.37,-1253.0956848030019,0.05555555555555555,0.07390460343871325
1128,BROWN-FORMAN CORP,1260,Old Forester Birthday 2016,71.99,89.99,750.0,3,215.97,0.0,0.0,0.0,0.0,68601.68,-215.97,-inf,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP,17747,Penner-Ash Viognier,17.99,27.99,750.0,12,215.88,2.0,55.98,27.99,0.22,68054.7,-159.9,-285.6377277599143,0.16666666666666666,0.2593107281823235
3252,E & J GALLO WINERY,43541,Carlo Rossi RSV Cab Svgn Cal,5.26,7.99,1500.0,41,215.66,6.0,47.94,23.97,1.34,61966.91,-167.72,-349.8539841468502,0.14634146341463414,0.22229435222108873
2000,SOUTHERN WINE & SPIRITS NE,34628,Banrock Station Merlot Ausl,5.99,8.99,750.0,36,215.64,1.0,8.99,8.99,0.11,19016.59,-206.64999999999998,-2298.665183537263,0.027777777777777776,0.04168985345946949
2000,SOUTHERN WINE & SPIRITS NE,41220,C Krug RSV Generations Napa,35.86,51.99,750.0,6,215.16,2.0,103.98,51.99,0.22,19016.59,-111.17999999999999,-106.92440854010385,0.3333333333333333,0.4832682654768545
7153,PINE STATE TRADING CO,21587,Celani Family Cab Svgn,53.79,77.99,750.0,4,215.16,2.0,155.98,77.99,0.22,15884.82,-59.18000000000001,-37.9407616361072,0.5,0.7249488752556237
7153,PINE STATE TRADING CO,25367,Alexander Vly Vyds Merlot,26.89,38.99,1500.0,8,215.12,0.0,0.0,0.0,0.0,15884.82,-215.12,-inf,0.0,0.0
653,STATE WINE & SPIRITS,24776,Amayna Chard,17.92,25.99,750.0,12,215.04,0.0,0.0,0.0,0.0,8014.9800000000005,-215.04,-inf,0.0,0.0
3951,HIGHLAND WINE MERCHANTS LLC,26750,Baron de Seillac Brut Rose,8.96,12.99,750.0,24,215.04,0.0,0.0,0.0,0.0,29.43,-215.04,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,15091,Double T Trefethen Red,17.92,25.99,750.0,12,215.04,0.0,0.0,0.0,0.0,144929.24,-215.04,-inf,0.0,0.0
10754,PERFECTA WINES,20176,Dom Bousquet Malbec Gr Rsv,17.92,25.99,750.0,12,215.04,0.0,0.0,0.0,0.0,28720.52,-215.04,-inf,0.0,0.0
3252,E & J GALLO WINERY,20450,Liberty Creek Cab Svgn Tetra,1.99,2.99,500.0,108,214.92,67.0,219.33,18.94,5.03,61966.91,4.410000000000025,2.0106688551497855,0.6203703703703703,1.0205192629815747
9552,M S WALKER INC,18785,Tineta Tinto Fino Ribera Del,9.33,13.99,750.0,23,214.58999999999997,18.0,251.82,55.96,2.0100000000000002,55551.82,37.23000000000002,14.784369787943778,0.782608695652174,1.1734936390325739
8892,TRINCHERO FAMILY ESTATES,16163,Sutter Home Pnt Nr,3.97,5.99,187.0,54,214.38,12.0,71.88,11.98,0.34,11595.97,-142.5,-198.24707846410686,0.2222222222222222,0.3352924713126224
3252,E & J GALLO WINERY,45874,Gallo Twin Vly Pnt Grigio,3.76,5.49,187.0,57,214.32,4.0,21.96,21.96,0.12,61966.91,-192.35999999999999,-875.9562841530053,0.07017543859649122,0.10246360582306832
660,SAZERAC NORTH AMERICA INC.,510,Barton Vodka,7.14,9.99,1750.0,30,214.20000000000002,0.0,0.0,0.0,0.0,17932.33,-214.20000000000002,-inf,0.0,0.0
3960,DIAGEO NORTH AMERICA INC,530,Smirnoff Fluffed Marshmallow,11.27,14.99,1000.0,19,214.13000000000002,5.0,74.95,59.96,5.25,257032.07,-139.18,-185.6971314209473,0.2631578947368421,0.35002101527109697
6785,PALM BAY INTERNATIONAL INC,5658,OR-G Liqueur,13.38,16.99,750.0,16,214.08,1.0,16.99,16.99,0.79,13605.41,-197.09,-1160.0353148911126,0.0625,0.07936285500747382
9552,M S WALKER INC,20639,Antigal Uno Cab Mendza,9.73,14.99,750.0,22,214.06,8.0,140.92,104.94,0.88,55551.82,-73.14000000000001,-51.901788248651734,0.36363636363636365,0.658320097169018
9552,M S WALKER INC,1626,Balcones Baby Blue Corn Whis,35.65,45.99,750.0,6,213.9,0.0,0.0,0.0,0.0,55551.82,-213.9,-inf,0.0,0.0
2000,SOUTHERN WINE & SPIRITS NE,22763,Los Dos Moscato & Chard,3.56,5.49,750.0,60,213.6,2.0,23.98,23.98,0.22,19016.59,-189.62,-790.7422852376981,0.03333333333333333,0.11226591760299626
7153,PINE STATE TRADING CO,15660,Chickadee Chard,8.9,12.99,750.0,24,213.6,0.0,0.0,0.0,0.0,15884.82,-213.6,-inf,0.0,0.0
9815,WINE GROUP INC,41795,Corbett Canyon Cab Svgn,8.9,12.99,3000.0,24,213.6,3.0,38.97,38.97,1.35,27100.41,-174.63,-448.1139337952271,0.125,0.1824438202247191
6785,PALM BAY INTERNATIONAL INC,35577,Laboure-Roi Pouilly Fuisse,6.66,16.99,750.0,32,213.12,32.0,319.68,9.99,3.6,13605.41,106.56,33.33333333333333,1.0,1.5
90027,POVERTY LANE ORCHARDS,21103,Farnum Hill Dooryard Still,7.89,11.99,750.0,27,213.03000000000003,8.0,95.92,95.92,0.88,229.88,-117.11000000000003,-122.09132610508759,0.2962962962962963,0.45026522086091153
7153,PINE STATE TRADING CO,23832,Manon Rose de Provence,5.91,8.99,375.0,36,212.76,36.0,323.64,8.99,2.02,15884.82,110.88,34.260289210233594,1.0,1.521150592216582
653,STATE WINE & SPIRITS,40560,McManis River Jct Chard Cal,7.09,12.99,750.0,30,212.7,0.0,0.0,0.0,0.0,8014.9800000000005,-212.7,-inf,0.0,0.0
1590,DIAGEO CHATEAU ESTATE WINES,7830,Blossom Hill Wh Znfdl,7.09,10.99,1500.0,30,212.7,14.0,153.85999999999999,21.98,3.1500000000000004,7259.75,-58.84,-38.24255816976473,0.4666666666666667,0.723366243535496
90011,FORTUNE WINE BROKERS LLC,43128,Cristobal Pie Palo Viognier,7.09,11.99,750.0,30,212.7,0.0,0.0,0.0,0.0,238.60999999999999,-212.7,-inf,0.0,0.0
1128,BROWN-FORMAN CORP,1032,Woodford Rsv MC Classic Malt,70.86,89.99,750.0,3,212.58,2.0,199.98,99.99,1.57,68601.68,-12.600000000000023,-6.300630063006313,0.6666666666666666,0.9407281964436917
7153,PINE STATE TRADING CO,25365,Alexander Vly Vyds Sin Znfdl,26.52,38.99,1500.0,8,212.16,2.0,77.98,38.99,0.45,15884.82,-134.18,-172.06976147730185,0.25,0.367552790346908
7153,PINE STATE TRADING CO,23044,Phantom Bay Svgn Bl,5.88,8.99,750.0,36,211.68,5.0,44.95,35.96,0.55,15884.82,-166.73000000000002,-370.9232480533927,0.1388888888888889,0.21234882842025699
653,STATE WINE & SPIRITS,21057,DuCourt Brdx Blanc,5.86,8.49,750.0,36,210.95999999999998,3.0,25.47,16.98,0.33,8014.9800000000005,-185.48999999999998,-728.2685512367491,0.08333333333333333,0.12073378839590444
9165,ULTRA BEVERAGE COMPANY LLP,25351,Cusumano Merlot,9.58,13.99,750.0,22,210.76,5.0,69.95,41.97,0.55,68054.7,-140.81,-201.30092923516796,0.22727272727272727,0.3318940975517176
7153,PINE STATE TRADING CO,24571,Oko Organic Prosecco,8.78,12.99,750.0,24,210.72,0.0,0.0,0.0,0.0,15884.82,-210.72,-inf,0.0,0.0
7153,PINE STATE TRADING CO,42211,Parker Stn Snt Barbra Pnt Nr,8.78,12.99,750.0,24,210.72,0.0,0.0,0.0,0.0,15884.82,-210.72,-inf,0.0,0.0
10754,PERFECTA WINES,25020,Ch de Pierreux Brouilly Rsv,17.56,25.99,750.0,12,210.72,8.0,203.92,177.92999999999998,0.88,28720.52,-6.800000000000011,-3.33464103570028,0.6666666666666666,0.9677296886864084
2000,SOUTHERN WINE & SPIRITS NE,23295,Ch Giscours Margaux 11 Gr Cr,42.1,63.99,750.0,5,210.5,0.0,0.0,0.0,0.0,19016.59,-210.5,-inf,0.0,0.0
9744,FREDERICK WILDMAN & SONS,6543,Folonari Pinot Grigio Venez,5.84,8.99,750.0,36,210.24,0.0,0.0,0.0,0.0,3999.93,-210.24,-inf,0.0,0.0
2242,DELICATO VINEYARDS INC,44338,Irony Chard Napa,5.82,11.99,750.0,36,209.52,17.0,144.32999999999998,33.96,1.9000000000000001,7982.65,-65.19000000000003,-45.167324880482255,0.4722222222222222,0.6888602520045818
9165,ULTRA BEVERAGE COMPANY LLP,16947,Altadonna Nero D'Avola,7.48,13.99,750.0,28,209.44,14.0,195.86,167.88,1.54,68054.7,-13.579999999999984,-6.933523945675474,0.5,0.9351604278074868
9815,WINE GROUP INC,18450,Concannon Crimson & Clover,8.72,12.99,750.0,24,209.28,0.0,0.0,0.0,0.0,27100.41,-209.28,-inf,0.0,0.0
10754,PERFECTA WINES,26316,Fish House Svgn Bl,8.72,12.99,750.0,24,209.28,24.0,287.76,23.98,2.7,28720.52,78.47999999999999,27.27272727272727,1.0,1.375
1587,VINEYARD BRANDS INC,19321,Goats Do Roam White,5.8,8.99,750.0,36,208.8,1.0,8.99,8.99,0.11,6070.09,-199.81,-2222.5806451612902,0.027777777777777776,0.043055555555555555
3951,HIGHLAND WINE MERCHANTS LLC,26655,Castignano Marche Sangiovese,8.7,13.49,750.0,24,208.8,0.0,0.0,0.0,0.0,29.43,-208.8,-inf,0.0,0.0
5612,MILTONS DISTRIBUTING CO,17637,Laurent Reverdy Sancerre,8.7,13.49,750.0,24,208.8,0.0,0.0,0.0,0.0,9.46,-208.8,-inf,0.0,0.0
516,BANFI PRODUCTS CORP,43819,Little Black Dress Chard,5.8,8.99,750.0,36,208.79999999999998,2.0,19.98,19.98,0.22,8510.41,-188.82,-945.0450450450451,0.05555555555555555,0.0956896551724138
5612,MILTONS DISTRIBUTING CO,20537,The Pass Svgn Bl,5.8,8.99,750.0,36,208.79999999999998,12.0,107.88,8.99,1.35,9.46,-100.91999999999999,-93.54838709677419,0.3333333333333333,0.5166666666666667
9165,ULTRA BEVERAGE COMPANY LLP,19553,Insomnia Pnt Grigio,5.8,8.99,750.0,36,208.79999999999998,1.0,8.99,8.99,0.11,68054.7,-199.80999999999997,-2222.5806451612902,0.027777777777777776,0.04305555555555556
9815,WINE GROUP INC,6829,Almaden Moscato Rhine,5.8,8.99,1500.0,36,208.79999999999998,1.0,8.99,8.99,0.22,27100.41,-199.80999999999997,-2222.5806451612902,0.027777777777777776,0.04305555555555556
8320,SHAW ROSS INT L IMP LTD,35407,Blue Nun Rsl,6.12,8.99,750.0,34,208.07999999999998,0.0,0.0,0.0,0.0,3151.92,-208.07999999999998,-inf,0.0,0.0
8892,TRINCHERO FAMILY ESTATES,20457,Duck Commander Miss Priss,5.78,8.49,750.0,36,208.07999999999998,4.0,33.96,33.96,0.44,11595.97,-174.11999999999998,-512.720848056537,0.1111111111111111,0.16320645905420994
4425,MARTIGNETTI COMPANIES,23841,Fantini Sangiovese,9.45,13.99,750.0,22,207.9,0.0,0.0,0.0,0.0,144929.24,-207.9,-inf,0.0,0.0
6785,PALM BAY INTERNATIONAL INC,13329,Cinzano Prosecco,8.66,12.99,750.0,24,207.84,0.0,0.0,0.0,0.0,13605.41,-207.84,-inf,0.0,0.0
7153,PINE STATE TRADING CO,18830,Salvatore Principe Rose Mosc,8.66,12.99,750.0,24,207.84,0.0,0.0,0.0,0.0,15884.82,-207.84,-inf,0.0,0.0
7255,PSP WINES,21334,Ilauri Prosecco Extra Dry,8.66,12.99,750.0,24,207.84,3.0,38.97,25.98,0.33,648.71,-168.87,-433.33333333333337,0.125,0.1875
9819,TREASURY WINE ESTATES,12273,Beringer Classic Moscato,8.66,12.99,1500.0,24,207.84,6.0,77.94,12.99,1.35,14836.57,-129.9,-166.66666666666669,0.25,0.375
9819,TREASURY WINE ESTATES,15618,Beringer Classic Red Moscato,8.66,12.99,1500.0,24,207.84,5.0,64.95,25.98,1.1300000000000001,14836.57,-142.89,-219.99999999999997,0.20833333333333334,0.3125
3252,E & J GALLO WINERY,43544,Carlo Rossi RSV Chard Cal,10.38,15.99,4000.0,20,207.60000000000002,0.0,0.0,0.0,0.0,61966.91,-207.60000000000002,-inf,0.0,0.0
12546,JIM BEAM BRANDS COMPANY,712,Cruzan Citrus Flavored Rum,7.96,10.99,750.0,26,206.96,45.0,494.55,109.9,35.449999999999996,123880.97,287.59000000000003,58.15185522191892,1.7307692307692308,2.38959219172787
1590,DIAGEO CHATEAU ESTATE WINES,25801,Acacia Winery Pnt Nr Carnero,18.79,27.99,750.0,11,206.69,1.0,27.99,27.99,0.11,7259.75,-178.7,-638.442300821722,0.09090909090909091,0.13542019449417
9165,ULTRA BEVERAGE COMPANY LLP,3355,Truuli Peak Vodka,18.79,24.99,750.0,11,206.69,30.0,742.1999999999999,517.29,23.64,68054.7,535.51,72.15171112907572,2.727272727272727,3.590884900091925
8735,SURVILLE ENTERPRISES CORP,22664,B & G Sancerre Svgn Bl,17.21,27.99,750.0,12,206.52,1.0,25.99,25.99,0.11,263.32,-180.53,-694.6133128126203,0.08333333333333333,0.12584737555684677
9552,M S WALKER INC,457,El Caballo Gold Tequila,6.66,8.99,1000.0,31,206.46,8.0,71.92,17.98,8.4,55551.82,-134.54000000000002,-187.0689655172414,0.25806451612903225,0.3483483483483483
516,BANFI PRODUCTS CORP,37924,Five Rivers Chard,8.6,12.99,750.0,24,206.4,0.0,0.0,0.0,0.0,8510.41,-206.4,-inf,0.0,0.0
7153,PINE STATE TRADING CO,20528,Sileni Pnt Nr,8.6,12.99,750.0,24,206.4,0.0,0.0,0.0,0.0,15884.82,-206.4,-inf,0.0,0.0
90011,FORTUNE WINE BROKERS LLC,25793,Girasole Chard,8.6,12.99,750.0,24,206.4,0.0,0.0,0.0,0.0,238.60999999999999,-206.4,-inf,0.0,0.0
90011,FORTUNE WINE BROKERS LLC,40753,Briggs Lockhart Chard,8.6,12.99,750.0,24,206.4,0.0,0.0,0.0,0.0,238.60999999999999,-206.4,-inf,0.0,0.0
8004,SAZERAC CO INC,2977,Concannon Irish Whiskey,17.18,21.99,750.0,12,206.16,0.0,0.0,0.0,0.0,50293.62,-206.16,-inf,0.0,0.0
3924,HEAVEN HILL DISTILLERIES,614,J W Dant Bourbon,17.16,22.99,1750.0,12,205.92,0.0,0.0,0.0,0.0,14069.87,-205.92,-inf,0.0,0.0
2000,SOUTHERN WINE & SPIRITS NE,19842,Ch Les Flefs de LaGrange 10,29.41,44.99,750.0,7,205.87,6.0,269.94,44.99,0.68,19016.59,64.07,23.734904052752462,0.8571428571428571,1.3112158158060911
2242,DELICATO VINEYARDS INC,46308,Twisted Chard Cal,5.88,8.99,750.0,35,205.8,12.0,107.88,44.95,1.35,7982.65,-97.92000000000002,-90.76751946607344,0.34285714285714286,0.524198250728863
17035,PERNOD RICARD USA,21690,Kenwood Chard 12,5.55,8.49,750.0,37,205.35,34.0,288.66,84.9,3.81,123780.22,83.31000000000003,28.86094367075453,0.918918918918919,1.4056975894813735
4425,MARTIGNETTI COMPANIES,26845,Stillman St Chard,8.55,12.99,750.0,24,205.2,1.0,12.99,12.99,0.11,144929.24,-192.20999999999998,-1479.676674364896,0.041666666666666664,0.06330409356725146
7153,PINE STATE TRADING CO,20626,Les Dauphins Cotes du Rhone,2.7,11.99,750.0,76,205.2,1.0,9.99,9.99,0.11,15884.82,-195.20999999999998,-1954.0540540540537,0.013157894736842105,0.048684210526315795
7153,PINE STATE TRADING CO,41354,Tomasello Cranberry Wine NJ,8.55,12.49,500.0,24,205.2,0.0,0.0,0.0,0.0,15884.82,-205.2,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,22702,Peter Michael Danseuse Pnt N,68.24,100.99,750.0,3,204.72,0.0,0.0,0.0,0.0,144929.24,-204.72,-inf,0.0,0.0
7255,PSP WINES,23508,Vino.e Falanghina Beneventno,8.9,12.99,750.0,23,204.7,16.0,207.83999999999997,38.97,1.8,648.71,3.1399999999999864,1.5107775211701246,0.6956521739130435,1.0153395212506107
4425,MARTIGNETTI COMPANIES,22352,Terlato Fmly Vyd Angels Peak,22.72,34.99,750.0,9,204.48,6.0,209.94,139.96,0.66,144929.24,5.460000000000008,2.6007430694484177,0.6666666666666666,1.0267018779342723
17037,Dunn Wine Brokers,44325,R Young Est Cab Svgn Alexndr,34.08,52.49,750.0,6,204.48,1.0,52.49,52.49,0.11,358.03000000000003,-151.98999999999998,-289.5599161745094,0.16666666666666666,0.2566999217527387
7153,PINE STATE TRADING CO,6532,LeCompte Calvados 12 Yr Old,51.09,69.99,750.0,4,204.36,0.0,0.0,0.0,0.0,15884.82,-204.36,-inf,0.0,0.0
10754,PERFECTA WINES,42971,Kesselstatt Piesp G Kab Rsl,9.73,14.99,750.0,21,204.32999999999998,0.0,0.0,0.0,0.0,28720.52,-204.32999999999998,-inf,0.0,0.0
17035,PERNOD RICARD USA,15768,Sandeman Vau Vintage Porto,17.0,24.99,750.0,12,204.0,0.0,0.0,0.0,0.0,123780.22,-204.0,-inf,0.0,0.0
7749,R.P.IMPORTS INC,19590,Haut-Carles Fronsac 10,33.99,50.99,750.0,6,203.94,1.0,50.99,50.99,0.11,91.5,-152.95,-299.9607766228672,0.16666666666666666,0.25002451701480827
4425,MARTIGNETTI COMPANIES,10370,Bouvier Marsannay Rose,16.99,25.99,750.0,12,203.88,2.0,51.98,51.98,0.22,144929.24,-151.9,-292.2277799153521,0.16666666666666666,0.2549538944477143
10754,PERFECTA WINES,20515,Lions de Suduiraut Sauternes,12.74,18.99,375.0,16,203.84,26.0,493.73999999999995,322.83,1.5,28720.52,289.9,58.71511321748288,1.625,2.4221938775510203
7153,PINE STATE TRADING CO,21039,Temptation Znfdl,8.49,12.99,750.0,24,203.76,0.0,0.0,0.0,0.0,15884.82,-203.76,-inf,0.0,0.0
7153,PINE STATE TRADING CO,22743,Austerity Pnt Nr,8.49,12.99,750.0,24,203.76,2.0,27.98,13.99,0.22,15884.82,-175.78,-628.2344531808435,0.08333333333333333,0.13731841382018062
